Gene	Length
Gm29126	151
Ly6e	3784
Ly6i	1156
Gm8000	592
Gm37042	581
Ly6a	1205
Gm28068	3503
Gm28069	214
Ly6c1	1677
Gm5960	406
Gm28502	476
Ly6c2	2740
Ly6a2	798
Ly6g	942
Gm28117	371
Ly6g2	1588
Gm10238	408
Gm28115	360
Ly6f	878
Gm28116	387
Gm3454	412
Gm28113	229
Gm29517	351
Gm28114	379
Gm3142	414
9030619P08Rik	935
Ly6l	430
Gm34531	413
Gm34593	420
Gm34646	922
Ly6h	4227
Gpihbp1	2554
Zfp41	8595
Gm46519	2847
2810039B14Rik	6418
Top1mt	2043
Gm15945	810
Rhpn1	4302
Mafa	2739
Zc3h3	3509
Gm23747	131
Gm9568	1008
Gsdmd	2377
Mroh6	2216
Naprt	2344
Eef1d	6488
Tigd5	4801
Pycrl	1339
Tsta3	2906
Zfp623	2486
Eif2s3x-ps1	1109
Zfp707	3493
Ccdc166	2584
Mapk15	2563
Fam83h	5212
Iqank1	3348
Gm23027	158
Scrib	6452
Mir6952	61
Puf60	4748
Gm48952	339
Nrbp2	3894
Gm41349	1131
Eppk1	12332
BC024139	4567
Gm19945	240
Plec	18113
Gm25720	105
Mir1942	63
Parp10	4275
Grina	2067
Mir6953	68
Mirt2	1588
Spatc1	1700
Mir3079	90
Smpd5	2149
Oplah	5837
Exosc4	1945
Gpaa1	2947
Rps6-ps1	747
Cyc1	2154
Sharpin	3815
Maf1	2412
Gm35339	6581
Hgh1	2200
Tssk5	2073
Mroh1	16468
Mir6954	60
Bop1	2957
Scx	2007
Hsf1	7099
Dgat1	3056
Scrt1	4380
Gm49550	252
Tmem249	1088
Fbxl6	2170
Slc52a2	5499
Adck5	3633
Gm49413	3039
5730521K06Rik	1608
Cpsf1	5637
Slc39a4	3106
Vps28	2304
Tonsl	4956
Cyhr1	8470
Kifc2	3932
Foxh1	1365
Ppp1r16a	4119
Gpt	2941
Mfsd3	2456
Recql4	4342
Lrrc14	5647
Lrrc24	2202
C030006K11Rik	2381
Arhgap39	7367
Gm17271	355
Zfp251	4387
Zfp7	5816
Gm49527	1755
Commd5	1396
Rpl8	1359
Zfp647	2669
Gm18283	1356
1110038F14Rik	1916
Gm35933	1199
Gm49540	638
Mb	1492
Apol6	4498
Gm24753	107
Rbfox2	8140
1700109K24Rik	1492
4833412C15Rik	2071
Gm49411	2476
Gm24056	146
Gm49436	802
Gm3787	690
Apol7a	3029
Gm20688	512
Apol9a	5953
Apol7b	2437
4930571N24Rik	976
Gm6506	1132
Gm49551	258
Apol10a	3033
Apol11a	1864
Apol7c	2060
1700025B11Rik	553
Apol10b	2325
Gm36245	520
Gm8221	1110
Apol11b	2463
Apol10c-ps	921
Gm49407	244
Apol7e	2414
Gm8233	552
Gm18911	1048
Gm36329	596
Apol9b	1821
Gm49410	3130
Apol8	2962
Myh9	12928
Gm22107	100
Txn2	4208
Foxred2	5939
Eif3d	4968
Gm17638	4343
Cacng2	5510
A730060N03Rik	2124
Ift27	2864
Gm49694	391
Pvalb	1041
Ncf4	2020
Csf2rb2	4740
Mir7676-1	62
Csf2rb	7277
Mir7676-2	62
Gm26329	110
Tex33	1241
Gm49481	1184
Tst	3163
Mpst	2143
Gm36644	343
Kctd17	2541
Tmprss6	3359
Il2rb	4287
C1qtnf6	2702
Gm49490	475
Sstr3	4320
Gm6723	441
Rac2	3103
Gm36738	394
Cyth4	7552
Elfn2	8112
1700041B01Rik	503
Mfng	2839
Card10	4952
Gm7318	593
Cdc42ep1	2560
Lgals2	592
Gm26634	1570
Gga1	3765
Mir6955	74
Gm49510	2762
Sh3bp1	2858
1700027A07Rik	458
Pdxp	2001
Lgals1	903
Nol12	4321
Triobp	12302
Gm10865	712
Mir6956	62
Gm17753	1610
Gm49544	2157
H1f0	2055
Gcat	2988
Galr3	1245
Gm3924	612
Ankrd54	4270
Gm49471	1288
Eif3l	3639
Gm25072	235
Micall1	8341
1700088E04Rik	5292
Polr2f	2595
Sox10	3051
Gm10863	1838
Pick1	6573
Gm49486	2415
Slc16a8	2276
Lgals1-ps2	519
Baiap2l2	2728
Pla2g6	5434
Gm20420	1742
Maff	2594
Tmem184b	4702
Mir1943	73
Csnk1e	6590
Gm16059	3778
Gm44302	91
Gm49593	2448
Kcnj4	2152
Gm49552	2193
Kdelr3	1411
Ddx17	7643
Dmc1	2435
Gm27903	126
Fam227a	9222
Cby1	1228
Tomm22	1651
Josd1	3440
Gm49520	221
Gtpbp1	4001
n-R5s40	124
Sun2	5420
Gm16575	1615
Gm16576	5404
Dnal4	2391
Nptxr	5170
Npcd	1453
Cbx6	10609
Gm10856	2556
Gm49412	3355
AC113595.1	3589
Apobec3	9454
Cbx7	6487
Pdgfb	4161
Mir7213	57
Gm41361	629
Rpl3	3175
Snord83b	94
Gm22077	93
Snord43	108
Gm24204	107
Syngr1	4808
Tab1	3360
Mgat3	4665
4930588D02Rik	464
Gm8375	797
Mief1	8106
AC140267.1	213
Atf4	2358
Rps19bp1	1083
Cacna1i	9862
Gm31369	911
Enthd1	2236
Gm23220	137
Gm19141	2047
Grap2	6243
Gm49553	1951
Mir6957	64
Fam83f	2993
A430088P11Rik	4502
Tnrc6b	23677
Gm49512	344
Mir5113	82
Adsl	5634
Gm6612	395
Sgsm3	4477
Gm31462	544
Mrtfa	6421
Gm25131	151
Gm49522	813
4930483J18Rik	1179
Gm49537	436
Mchr1	2189
8430426J06Rik	1712
Slc25a17	2847
St13	10305
Xpnpep3	7595
Dnajb7	1374
Gm17025	580
Rbx1	4551
Gm49406	410
Gm5218	465
1110025M09Rik	855
Ep300	14273
Gm23880	54
Gm22067	107
Gm49444	215
L3mbtl2	5945
Gm18284	619
Chadl	5257
Rangap1	4863
Zc3h7b	10045
Gm17597	1115
Tef	7867
Gm8444	368
Tob2	6664
Gm49476	289
Phf5a	2166
Aco2	4302
Polr3h	4991
Csdc2	4623
Pmm1	2866
Cyp2d67-ps	415
Gm5805	456
1700029P11Rik	1024
Xrcc6	4476
Desi1	3635
Snu13	2924
Gm49487	361
Gm49488	196
Gm49489	352
4930407I10Rik	4675
Mei1	4740
Ccdc134	5349
Srebf2	7184
Gm49502	2110
Mir33	69
Shisa8	2776
Tnfrsf13c	2048
Gm49503	653
Cenpm	1617
1500009C09Rik	1904
Sept3	8319
Wbp2nl	1413
Naga	2577
Pheta2	3311
Smdt1	1479
n-R5s41	119
Ndufa6	1801
Cyp2d22	3909
Cyp2d11	1590
Mir7684	60
Cyp2d10	1648
Gm27331	60
Gm25990	86
Gm19267	696
Cyp2d9	2658
Gm46501	683
Gm49421	340
Gm49419	253
Gm27622	60
Cyp2d32-ps	963
Gm27825	767
Tdg-ps	2968
Gm46525	315
Gm46524	314
Gm28023	767
Cyp2d12	3880
Gm27924	60
Cyp2d33-ps	883
Gm49429	1876
Cyp2d34-ps	1513
Gm27742	60
Cyp2d34	2776
Gm49431	401
AC118710.1	3250
Gm27463	57
Cyp2d35-ps	1494
Cyp2d36-ps	1473
Cyp2d37-ps	2010
Cyp2d38-ps	920
Cyp2d39-ps	798
Gm49433	263
Cyp2d40	1805
Cyp2d41-ps	1503
Gm27618	60
Cyp2d26	1792
Gm49435	996
Tcf20	8245
Gm20324	1118
Mir3080	79
Gm29019	564
Nfam1	7970
Serhl	7393
Gm17206	577
Rrp7a	5411
Poldip3	5681
Rnu12	151
Cyb5r3	4298
Gm49463	2459
7530414M10Rik	1684
A4galt	2278
Gm32886	150
Arfgap3	3841
1700001L05Rik	6112
Pacsin2	4908
Gm5417	438
Ttll1	2911
Gm24575	77
Bik	1591
Gm46495	538
Mcat	2462
Tspo	1051
Ttll12	4039
Scube1	9829
Mpped1	4295
Efcab6	6408
Rpl31-ps22	337
Sult4a1	2512
Gm46526	282
Pnpla5	2172
Gm33432	1578
Pnpla3	1548
Mir6392	108
Gm49513	303
Gm20369	307
Samm50	6556
Parvb	4416
Gm22890	144
Parvg	3090
Gm5214	721
Shisal1	6551
Rtl6	4426
Gm34095	585
Prr5	1917
Gm20556	1237
Arhgap8	3546
Phf21b	4264
Gm4217	1002
4930513L16Rik	868
Gm29666	8038
Nup50	4894
5031439G07Rik	9604
Mir1249	98
Gm6847	862
Gm49523	628
Upk3a	1093
Fam118a	4959
Smc1b	4047
Gm10923	418
Ribc2	1786
Gm19277	1165
Fbln1	4368
Atxn10	1937
Gm23517	192
7530416G11Rik	1161
Gm4825	408
Wnt7b	4898
AU022754	3064
Gm49539	511
Lncppara	1874
Mirlet7c-2	95
Mirlet7b	85
Ppara	3836
Cdpf1	1215
Pkdrej	7065
Ttc38	3842
Gtse1	2742
Gm49548	623
Trmu	3974
Celsr1	11007
Gramd4	5567
Gm15722	661
Cerk	4812
Gm24011	268
Gm15569	594
Gm22818	104
Tbc1d22a	3421
A930001M01Rik	5392
Gm49464	237
Gm49465	265
4930543I03Rik	729
Gm49466	446
Gm49467	390
Gm49468	790
Gm23416	95
Gm49469	394
Gm49470	749
n-R5s42	104
A930027H12Rik	933
Tafa5	2908
Mir6393	94
Gm49472	982
Gm35772	301
4930445N06Rik	777
B230214G05Rik	2780
Zdhhc25	1368
Brd1	8404
Zbed4	5764
Alg12	2356
Creld2	1366
Gm23144	107
Pim3	2427
Gm20621	1458
Ttll8	3428
Mlc1	2801
Gm8702	394
Mov10l1	4183
Gm23737	159
Panx2	3599
1810021B22Rik	896
Trabd	5591
Selenoo	3744
Tubgcp6	11464
Hdac10	3379
Mapk12	3805
Mapk11	2887
Plxnb2	7720
Mir7118	61
Dennd6b	5896
Mir6958	73
Ppp6r2	9345
Sbf1	6826
Mir6959	75
Adm2	1298
Miox	1651
Lmf2	3885
Ncaph2	4198
Sco2	1253
Tymp	2037
Odf3b	1786
Klhdc7b	3951
Syce3	553
Cpt1b	3372
Gm44502	4296
Chkb	3061
C730034F03Rik	1280
Mapk8ip2	5700
Arsa	3680
C230037L18Rik	2017
Gm41381	351
Shank3	9236
Gm15609	2960
Acr	1567
Rabl2	2960
Gm18476	557
Syt10	1845
Gm24643	101
Gm24415	107
Gm36330	678
Alg10b	6644
Mir7648	53
Gm36480	1206
Cpne8	4164
Gm6746	483
Gm49541	190
Gm3861	349
Rpl31-ps8	378
Tcea1-ps1	904
Spn-ps	1349
Gm36618	1703
Kif21a	6476
Gm49545	673
Gm18814	988
Gm7167	1170
Abcd2	5946
CN725425	2043
Slc2a13	8367
Gm15383	1443
Gm15381	1156
Gm24647	113
4933438A12Rik	1013
Gm25389	286
Lrrk2	11834
Gm15382	537
Smgc	3410
Muc19	9105
Gm18979	1350
Gm3888	1240
Cntn1	9433
Gm26760	1619
Pdzrn4	4733
4930588J15Rik	1754
Gm49418	616
Gm18815	1483
Gm30085	659
Gm18685	693
Gm49420	988
Gm4335	1004
Gm24447	338
Gxylt1	6722
Yaf2	1873
Gm26371	104
Zcrb1	3074
Pphln1	4545
Prickle1	4345
Zfp42-ps1	490
Gm41386	464
Gm30339	2538
Gm49445	470
9430014N10Rik	1131
Gm30564	2063
Adamts20	8997
Pus7l	3291
Irak4	5021
Twf1	3054
Tmem117	4890
Gm25546	132
Gm23129	132
Nell2	4670
1700129L04Rik	1401
Gm24668	104
Dbx2	3469
Gm8843	1102
Gm49169	1466
Gm6961	535
Gm8849	480
A130051J06Rik	2618
Ano6	12269
Gm49173	357
Gm17546	733
Gm25070	102
Gm49172	935
D030018L15Rik	4408
2610037D02Rik	5020
4833422M21Rik	5720
Arid2	10737
Gm25397	92
Scaf11	10340
Gm41392	914
Slc38a1	17236
Gm22045	108
Slc38a2	8838
Gm38144	465
Gm8888	313
Rpl10a-ps3	646
Slc38a4	4261
Gm32885	1222
Amigo2	3163
Pced1b	2197
Gm4383	623
Gm49506	500
Rpap3	3224
Endou	2745
Rapgef3	6336
Rapgef3os1	483
Rapgef3os2	920
Slc48a1	2751
Hdac7	6755
Vdr	5650
Gm22202	311
Tmem106c	2434
Col2a1	9243
Senp1	11873
Gm25668	129
Pfkm	3340
Gm26513	2489
Asb8	2410
Ccdc184	2977
Olfr288	2569
Gm44579	2064
Olfr287	2706
Olfr286	3821
H1f7	1308
Zfp641	4288
Olfr285	5330
Olfr284	966
Olfr283	2392
Gm49443	261
1700031M16Rik	1666
Olfr282	1587
Gm6979	487
Olfr281	4546
OR5BS1P	4944
Lalba	771
Olfr279	5605
Olfr278-ps1	238
Kansl2	3784
Snora34	138
Mir1291	117
Snora2b	137
Ccnt1	9157
9330020H09Rik	2147
4930415O20Rik	558
Adcy6	6782
Gm29331	605
Cacnb3	4010
Ddx23	6229
Rnd1	2967
Gm34152	517
Ccdc65	1992
Fkbp11	2706
Arf3	4824
Wnt10b	3401
Wnt1	2378
Ddn	3781
B130046B21Rik	2359
Prkag1	2175
Kmt2d	19931
Gm49437	285
5730414N17Rik	1439
Rhebl1	3035
Dhh	4399
Gm49442	1460
Lmbr1l	4338
Tuba1b	1875
Gm49450	899
Gm41396	1525
Gm49449	1116
Tuba1a	1803
4930578M01Rik	6788
Gm8973	313
Tuba1c	2287
Prph	1999
Gm34284	478
Troap	3520
Mir6960	61
C1ql4	1474
Dnajc22	1850
Spats2	4120
Gm25183	106
Gm25057	88
Kcnh3	5756
Mcrs1	3506
1700120C14Rik	1952
Gm49458	311
Gm25999	133
Fam186b	3337
Prpf40b	4952
Fmnl3	5021
Gm49478	434
Gm22951	107
Tmbim6	4578
Gm49483	220
Nckap5l	5002
Nckap5los	1712
Gm49484	2590
Bcdin3d	4652
Gm49485	401
Faim2	12520
Gm5808	475
Aqp2	1419
Aqp5	2599
Aqp6	2423
Racgap1	7079
Asic1	5740
Smarcd1	4026
Gm17349	300
Gm34939	739
Gm17241	252
Gm16537	702
Gpd1	2961
Cox14	2326
Cers5	3542
Gm17058	928
Lima1	7608
Gm25897	107
Gm4468	294
Gm17057	591
Gm49494	1358
Gm18095	746
Gm18890	805
Uqcrh-ps1	268
Gm49495	1314
Gm20564	473
Fam186a	9630
Gm21917	1241
Gm23133	135
Larp4	10843
2310068J16Rik	1130
Dip2b	10256
Gm49474	1867
4930478M13Rik	443
Gm49475	458
Atf1	3060
Tmprss12	1635
Gm33666	281
Mettl7a1	2595
Mettl7a3	1652
Methig1	1501
Mettl7a2	1804
Higd1c	612
Slc11a2	6354
Gm5475	3366
n-R5s43	110
5330439K02Rik	2312
Letmd1	4847
Csrnp2	4375
Tfcp2	8063
Pou6f1	6949
Gm27209	898
Gm49492	2563
1110013H19Rik	671
C330013E15Rik	881
Dazap2	2900
Smagp	1464
Bin2	2704
Mir6961	67
Cela1	2306
Galnt6	3871
Galnt6os	1968
I730030J21Rik	2156
Slc4a8	13021
Gm35569	1722
Scn8a	15766
Tmdd1	1056
Fignl2	4462
Ankrd33	1836
Acvrl1	4265
Gm16031	448
Acvr1b	4418
Mir6962	63
A330009N23Rik	1772
AU021063	583
Grasp	2033
Nr4a1	3509
Atg101	1597
Smim41	1967
Gm49499	2437
Gm35853	3542
Krt80	6393
Mir1941	83
Gm671	777
Gm49500	382
Krt7	7049
Krt87	2278
Krt88	902
Krt81	2119
Krt86	1963
Gm49501	2528
Krt83	1842
Gm49423	187
Gm49424	349
Gm49425	985
Krt84	2640
Krt82	2110
Krt90	2534
Gm44393	138
Krt75	3266
Gm44460	129
Gm5476	395
Gm5477	1043
Gm49426	111
Gm5414	1659
Gm17851	717
Gm5478	2960
Gm44479	116
AC120787.1	141
Krt6b	2235
Gm44383	129
Krt6a	2418
Gm49428	765
Gm44342	129
Krt5	2197
Gm44323	129
Krt71	2186
Krt74	1648
Krt72	1994
Krt73	2168
Krt2	2613
Krt1	4415
Krt77	2931
Krt76	2312
Gm44356	111
Gm49434	1065
Krt4	2133
Krt79	4753
Krt78	3437
Krt8	1958
Gm36026	1649
Krt18	1437
Eif4b	4468
Tns2	5452
Spryd3	2927
Igfbp6	1112
Soat2	2213
Csad	3831
Zfp740	5091
Itgb7	2770
Rarg	4261
Gm9918	2192
Mfsd5	1754
Gm49479	715
Espl1	8749
Gm49480	142
Pfdn5	1394
Myg1	2823
Aaas	2798
Gm36246	452
Sp7	3398
Gm23590	104
Sp1	8262
Amhr2	2005
Gm24128	99
Prr13	1562
Pcbp2	5203
Gm27406	182
Map3k12	8989
Gm10337	165
Tarbp2	4549
Npff	1002
Gm28047	1611
Atf7	10988
Gm25141	107
Rpl39-ps	151
Gm4544	1360
Atp5g2	1675
Mir688	75
Calcoco1	5731
Gm49473	251
Gm36560	275
Hoxc13	2461
Hoxc12	1031
Hotair	2006
Gm27337	69
Gm27443	98
Gm28011	175
Gm27535	157
Hoxc11	2021
Hoxc10	1909
Hoxc5	3089
Mir196a-2	85
Hoxc9	2430
Hoxc8	2832
Hoxc6	2408
Mir615	92
Hoxc4	2568
5730585A16Rik	1027
Gm28876	703
Gm10830	636
Gm28265	2319
D930007P13Rik	1324
Gm49477	841
Smug1	6141
Cbx5	9006
Hnrnpa1	3153
Nfe2	2988
Copz1	3662
Mir148b	97
Gm49482	726
Gpr84	1725
Zfp385a	2515
Itga5	4933
Mir6963	71
Gm37322	337
Gtsf1	1390
Gtsf2	736
Nckap1l	5935
Pde1b	5396
Ppp1r1a	1306
Glycam1	2133
Gm9108	1425
Gm49272	1498
Gm49273	3843
Gm49274	408
Gm49275	97
Mucl1	797
Gm49491	265
Gm21178	728
Gm22852	101
Mucl2	1046
Gm35912	2513
Vmn1r-ps137	799
Gm49554	235
Gm4106	823
Gm3711	580
Gm23215	121
Gm3749	580
Gm4111	823
Gm49504	1000
Gm22862	121
Gm49505	250
Gm49507	2947
Gm35974	2343
Gm49508	328
Gm49509	280
Gm4116	435
Gm22598	127
Olfr161	7133
Olfr162-ps1	934
Olfr163-ps1	940
AC140982.1	644
Mefv	3251
Tdgf1-ps1	513
Zfp263	4521
Gm41409	1072
AC139347.1	786
Olfr15	6260
Zfp174	5897
Zfp597	6660
Naa60	3765
Gm20695	1088
1700037C18Rik	3227
Cluap1	2279
1700016D08Rik	368
Gm15538	313
Gm23493	88
Gm15539	566
Gm15537	485
Nlrc3	7069
Slx4	7657
Gm15879	1023
Dnase1	3083
Trap1	2573
Gm23413	125
Gm49547	217
Crebbp	13540
Gm37186	2861
Gm5766	1977
Adcy9	5197
Gm6142	325
Srl	5325
Gm15885	388
Tfap4	2541
Glis2	4373
Pam16	2435
Coro7	7423
Vasn	3007
Dnaja3	3912
Nmral1	3891
Hmox2	2217
Gm15859	710
Cdip1	10094
Gm15835	356
4930562C15Rik	5312
Ubald1	5538
Mgrn1	5087
Gm16861	1694
Nudt16l1	1948
Anks3	5105
4930451G09Rik	3444
Sept12	2711
Smim22	561
Gm42477	469
Rogdi	2343
Glyr1	8405
Ubn1	8272
Gm23483	108
Ppl	6893
Sec14l5	5740
Nagpa	2370
AU021092	1368
Mir6364	86
Gm23689	110
Gm26095	110
Alg1	2682
Eef2kmt	2678
Gm15983	4814
Gm41414	710
n-R5s30	122
Rbfox1	4400
1700123O21Rik	677
Gm49533	331
Gm49534	3886
Gm49535	415
Gm23476	274
Gm26159	104
Gm24579	144
Tmem114	1407
Gm25782	289
Mettl22	5768
Gm23706	82
Abat	7748
Gm22137	108
Gm7541	535
Gm49549	109
Tmem186	3391
Pmm2	5531
Carhsp1	2858
Gm5767	745
Usp7	7766
Gm25805	108
1810013L24Rik	4960
Gm22224	93
Gm10247	330
Gm30371	4425
Gm49447	309
Gm30567	500
Gm49448	1389
Gm18722	2363
Gm49451	664
Grin2a	17933
Gm7572	766
Gm3890	207
Rpl39l	831
Gm49455	671
Atf7ip2	4843
Gm24667	103
Gm49456	351
Gm22932	72
Emp2	8644
Gm1600	4727
Tekt5	1807
Nubp1	3637
Tvp23a	3971
Ciita	9535
Dexi	3353
Clec16a	8368
Gm15558	2018
Socs1	2908
Tnp2	554
Prm3	410
Prm2	894
Prm1	571
Gm46563	495
Gm10343	333
Gm11172	63
Gm26822	3374
Rmi2	4495
Gm49960	7292
Gm21859	1442
Litaf	5156
Gm26268	126
Gm24961	184
Gm10832	701
Gm3919	658
Gm18724	1103
Snn	2967
Txndc11	8835
Zc3h7a	9160
Gm23935	57
Gm24145	163
4930509G22Rik	2481
Gm7638	967
Gm6305	1012
Rsl1d1	2258
2610020C07Rik	3577
Gspt1	5428
Mir1945	78
Tnfrsf17	815
Snx29	6435
Gm15897	1486
Gm4279	2329
4833415N18Rik	1168
Cpped1	5205
Gm9961	547
Shisa9	5242
Gm19571	373
C87114	895
4930414F18Rik	2188
Gm38619	1606
Gm6327	1335
1700003L19Rik	1269
Gm6332	683
Ercc4	6730
Mrtfb	8990
Gm15738	1841
Mir193b	79
Mir365-1	87
Gm32817	2846
Mir6365	101
2310015D24Rik	3035
Gm25276	124
Parn	5381
Bfar	6480
3110001I22Rik	1705
Pla2g10	1504
Pla2g10os	331
Gm49432	301
AC154607.1	3972
Rrn3	4318
Ntan1	2585
Gm27734	89
Pdxdc1	7960
Mpv17l	3760
Gm15950	1973
Gm26213	110
Ifitm7	2376
Bmerb1	2395
Gm15806	955
Gm15807	1128
Gm15808	604
Marf1	10153
Gm27671	66
Mir484	67
Nde1	3205
Myh11	7599
Fopnl	5806
Gm15868	520
Gm49517	466
Abcc1	15092
Gm23116	67
Gm49528	780
Gm1758	600
A630010A05Rik	3375
Snai2	2021
Gm49530	595
Gm25547	107
Gm33696	515
Efcab1	4431
Gm49536	168
Gm7731	470
Gm5404	1826
Gm21897	1500
Gm6031	1054
Gm7085	759
Ube2v2	7132
Gm49538	695
Gm7748	409
Mcm4	3589
Prkdc	13187
Gm49511	270
Mzt2	1309
Gm20082	331
Cebpd	3746
Spidr	6952
n-R5s31	110
Gm18334	514
Pkp2	5360
Gm5481	345
Yars2	3149
Dnm1l	5203
Gm49521	600
Gm7765	974
Gm18869	997
CT573014.1	214
Fgd4	17517
Gm16139	420
Olfr19	1992
Gm44932	121
4933404G15Rik	1631
Spag6l	4559
Rpl31-ps12	375
Gm49644	302
Gm5768	1543
Igll1	2164
Vpreb1	1199
Top3b	8400
Ppm1f	4922
Gm49595	515
Gm46540	235
Gm6438	460
Mapk1	7110
Gm22558	95
1700056N10Rik	1043
Ypel1	4635
Gm9974	693
Ppil2	6171
Gm49584	670
2610318N02Rik	2277
Mir130b	82
Mir301b	97
Sdf2l1	1108
Gm6440	354
Ccdc116	4501
Ydjc	5594
Ube2l3	5841
Gm22129	107
Rimbp3	5380
Hic2	6354
Gm49573	717
Tmem191c	2878
Pi4ka	11254
Serpind1	2191
Gm24927	107
Snap29	3447
Crkl	5042
Gm22770	67
Aifm3	4688
Lztr1	6111
Thap7	1882
Gm49785	337
Lrrc74b	3941
P2rx6	3995
Slc7a4	4153
Smpd4	9034
Ccdc74a	2289
Med15	11642
Gm18335	665
Gm49684	758
Rpl26-ps4	438
Gm49683	279
Gm6048	310
Bod1-ps	518
Klhl22	5234
Scarf2	3839
Zfp520-ps	1294
B830017H08Rik	1888
Car15	1906
Gm20518	3811
Dgcr2	6853
Tssk1	3700
Tssk2	1388
Ess2	4231
Gsc2	1172
AA914427	1166
Slc25a1	2164
Vpreb2	759
Gm49580	1496
Dgcr6	2985
Prodh	7797
Rtn4r	1938
Mir6366	82
4933432I09Rik	3284
4930483P17Rik	961
Ccdc188	1619
Zdhhc8	4868
Ranbp1	1666
Gm25777	126
Gm49776	608
Trmt2a	5326
Dgcr8	7696
Mir1306	79
Gm24572	88
Tango2	7910
Mir185	65
Arvcf	6715
Gm26170	148
Gm26219	71
Comt	2532
Gm15764	751
Txnrd2	4401
Gm49588	4490
Gnb1l	4219
Rtl10	865
Tbx1	3517
4930588K23Rik	1963
Gp1bb	2087
Gm49601	3430
Sept5	3915
Rps2-ps7	880
Cldn5	1416
Cdc45	3506
Ufd1	4336
2510002D24Rik	1486
Gm28539	2982
Mrpl40	1761
Hira	6215
Gm15799	289
Gm15798	408
Gm18747	648
Gm10088	423
2010309G21Rik	458
Iglc1	454
Iglj1	38
Iglc3	452
Iglj3p	38
Iglj3	38
Iglv1	391
Gm18748	622
Iglc4	314
Iglj4	42
Iglc2	612
Iglj2	38
Gm43388	1225
Gm42870	3470
Iglv3	381
A530030E21Rik	1310
Iglv2	366
Olfr164	2883
Gm22158	126
Gm23612	110
Olfr165	1912
Gm25762	132
Olfr166	4381
Olfr167	7435
Olfr168	2205
Olfr169	2485
Olfr170	1437
Olfr171	1406
Gm49596	441
Lamp3	3356
Gm17799	667
B3gnt5	5197
Gm49597	313
A930003A15Rik	1126
Gm49598	359
Gm27883	102
Klhl6	2609
Klhl24	10183
Yeats2	11585
Gm10241	286
Map6d1	3280
Gm49566	321
Parl	3894
Cyp2ab1	3144
Abcc5	10681
Gm20614	632
Gm23332	275
Gm20615	705
Eif2b5	2595
Gm16618	955
Dvl3	6410
Ap2m1	4120
Gm15760	3245
Abcf3	3558
Gm49744	452
Gm49745	2151
Gm49746	273
Gm20164	316
Vwa5b2	7589
Gm49748	428
Mir1224	85
Alg3	1690
Eef1akmt4	1614
Gm49333	3432
Camk2n2	1291
Ece2	5110
Psmd2	4038
Gm4462	1303
Eif4g1	7301
Snord66	75
Fam131a	2899
Clcn2	6022
Polr2h	1509
Thpo	2628
Chrd	6258
Gm22741	165
Gm46544	547
4833419O12Rik	1064
Gm9536	323
Rps10-ps2	496
Gm49742	808
Gm6551	885
Gm18769	516
Gm18770	515
Gm6557	882
Gm9697	997
Gm18771	515
Teddm3	1346
Ephb3	6641
Gm49750	598
Gm16863	2450
Mir7680	54
Magef1	1455
Vps8	8279
2510009E07Rik	6564
Ehhadh	2981
Gm24898	106
1300002E11Rik	4213
Map3k13	8714
Gm49607	933
Gm5962	495
Gm26744	1731
Gm6467	609
Tmem41a	1360
Liph	4402
Senp2	6901
Ndufa11b	424
Igf2bp2	7402
Gm25810	108
Gm5809	529
Gm26980	395
Gm36796	305
Tra2b	9235
Gng5-ps	205
Gm49582	912
Etv5	4103
Dgkg	9255
9230117E06Rik	497
Gm30251	567
Mir8095	129
Gm9525	270
Gm49565	3414
Gm15651	2507
Gm22481	192
Mir6362	107
Gm8118	845
Crygs	875
Tbccd1	6939
Dnajb11	3236
Gm30505	1769
Ahsg	2197
Fetub	1962
Hrg	1994
Kng2	2734
Gm6493	2639
Gm8128	493
Gm23715	106
Gm8130	570
Kng1	3250
Gm8134	1523
Eif4a2	5338
Snord2	69
Gm24201	125
Gm49346	106
Snora81	178
Gm26447	129
Gm24616	139
Rfc4	1533
6330408M09Rik	1130
Gm49624	415
Adipoq	1381
B630019A10Rik	8429
Gm6630	454
Gm15746	1027
BC106179	4145
St6gal1	4916
Gm23430	314
Gm23066	71
Rtp1	3120
Masp1	9833
Gm49514	793
Gm45338	5216
Rtp4	2131
Gm6640	1587
Gm49515	548
Gm49516	880
Sst	721
Rtp2	2674
Bcl6	6700
Gm37419	114
Gm49518	1771
Gm46545	1497
Gm31583	3556
AC169509.1	4881
Gm32126	674
Gm31814	2242
Gm41434	443
Lpp	22046
Gm24440	63
Morf4l1-ps1	969
Mir28a	86
Gm22672	134
A230028O05Rik	2793
Tprg	1837
Gm18896	1271
Trp63	8391
Gm24928	107
Gm27005	921
Gm4524	2152
P3h2	3721
AU015336	861
Cldn1	4841
Cldn16	1173
Tmem207	2690
Il1rap	11360
Gm20319	1125
Gmnc	5740
Ostn	1423
Gm32312	2187
Gm15970	834
Uts2b	835
Ccdc50	9164
Gm18234	1051
Gm10823	815
Gm49765	317
Fgf12	6203
Mir690	109
Mb21d2	3260
Gm8253	433
Plaat1	3286
Atp13a5	4661
Gm15752	394
Atp13a4	6230
AC175464.1	592
Opa1	7875
Gm49636	2540
Gm26834	950
Gm32679	503
Gm26569	4295
Gm1968	1042
4632428C04Rik	2428
9030404E10Rik	1209
Hes1	2037
Gm20040	401
Gm6029	371
n-R5s32	103
