"ID" "length" "ENSEMBL"
"17198" "St6galnac4" 904 "ENSMUSG00000079442"
"17199" "St6galnac5" 1003 "ENSMUSG00000039037"
"17200" "St6galnac6" 996 "ENSMUSG00000026811"
"17201" "St7" 1718 "ENSMUSG00000029534"
"17202" "St7l" 1666 "ENSMUSG00000045576"
"17203" "St8sia1" 1063 "ENSMUSG00000030283"
"17204" "St8sia2" 1122 "ENSMUSG00000025789"
"17205" "St8sia3" 1139 "ENSMUSG00000056812"
"17206" "St8sia4" 1075 "ENSMUSG00000040710"
"17207" "St8sia5" 1231 "ENSMUSG00000025425"
"17208" "St8sia6" 1189 "ENSMUSG00000003418"
"17209" "Stab1" 7647 "ENSMUSG00000042286"
"17210" "Stab2" 7611 "ENSMUSG00000035459"
"17211" "Stac" 1201 "ENSMUSG00000032502"
"17212" "Stac2" 1216 "ENSMUSG00000017400"
"17213" "Stac3" 1072 "ENSMUSG00000040287"
"17214" "Stag1" 3744 "ENSMUSG00000037286"
"17215" "Stag2" 3774 "ENSMUSG00000025862"
"17216" "Stag3" 3690 "ENSMUSG00000036928"
"17217" "Stam" 1633 "ENSMUSG00000026718"
"17218" "Stam2" 1558 "ENSMUSG00000055371"
"17219" "Stambp" 1266 "ENSMUSG00000006906"
"17220" "Stambpl1" 1301 "ENSMUSG00000024776"
"17221" "Stap1" 885 "ENSMUSG00000029254"
"17222" "Stap2" 1223 "ENSMUSG00000038781"
"17223" "Star" 848 "ENSMUSG00000031574"
"17224" "Stard10" 1087 "ENSMUSG00000030688"
"17225" "Stard13" 3385 "ENSMUSG00000016128"
"17226" "Stard3" 1327 "ENSMUSG00000018167"
"17227" "Stard3nl" 785 "ENSMUSG00000003062"
"17228" "Stard4" 669 "ENSMUSG00000024378"
"17229" "Stard5" 636 "ENSMUSG00000046027"
"17230" "Stard6" 696 "ENSMUSG00000079608"
"17231" "Stard7" 1114 "ENSMUSG00000027367"
"17232" "Stard8" 3049 "ENSMUSG00000031216"
"17233" "Stat1" 2245 "ENSMUSG00000026104"
"17234" "Stat2" 2746 "ENSMUSG00000040033"
"17235" "Stat3" 2290 "ENSMUSG00000004040"
"17236" "Stat4" 2224 "ENSMUSG00000062939"
"17237" "Stat5a" 2377 "ENSMUSG00000004043"
"17238" "Stat5b" 2343 "ENSMUSG00000020919"
"17239" "Stat6" 2493 "ENSMUSG00000002147"
"17240" "Stau1" 1477 "ENSMUSG00000039536"
"17241" "Stau2" 1701 "ENSMUSG00000025920"
"17242" "Stbd1" 1015 "ENSMUSG00000047963"
"17243" "Stc1" 740 "ENSMUSG00000014813"
"17244" "Stc2" 887 "ENSMUSG00000020303"
"17245" "Steap1" 1016 "ENSMUSG00000015652"
"17246" "Steap2" 1466 "ENSMUSG00000015653"
"17247" "Steap3" 1463 "ENSMUSG00000026389"
"17248" "Steap4" 1409 "ENSMUSG00000012428"
"17249" "Stfa1" 291 "ENSMUSG00000071562"
"17250" "Stfa2" 309 "ENSMUSG00000022902"
"17251" "Stfa2" 309 "ENSMUSG00000059657"
"17252" "Stfa2l1" 309 "ENSMUSG00000059657"
"17253" "Stfa3" 309 "ENSMUSG00000054905"
"17254" "Stil" 3773 "ENSMUSG00000028718"
"17255" "Stim1" 2046 "ENSMUSG00000030987"
"17256" "Stim2" 2252 "ENSMUSG00000039156"
"17257" "Stimate" 859 "ENSMUSG00000006526"
"17258" "Stip1" 1618 "ENSMUSG00000024966"
"17259" "Stk10" 2882 "ENSMUSG00000020272"
"17260" "Stk11" 1302 "ENSMUSG00000003068"
"17261" "Stk11ip" 3195 "ENSMUSG00000026213"
"17262" "Stk16" 911 "ENSMUSG00000026201"
"17263" "Stk17b" 1112 "ENSMUSG00000026094"
"17264" "Stk19" 758 "ENSMUSG00000061207"
"17265" "Stk24" 1285 "ENSMUSG00000063410"
"17266" "Stk25" 1270 "ENSMUSG00000026277"
"17267" "Stk26" 1240 "ENSMUSG00000031112"
"17268" "Stk3" 1483 "ENSMUSG00000022329"
"17269" "Stk31" 3033 "ENSMUSG00000023403"
"17270" "Stk32a" 1185 "ENSMUSG00000039954"
"17271" "Stk32b" 1233 "ENSMUSG00000029123"
"17272" "Stk32c" 1455 "ENSMUSG00000015981"
"17273" "Stk32c" 1455 "ENSMUSG00000111536"
"17274" "Stk33" 1464 "ENSMUSG00000031027"
"17275" "Stk35" 1617 "ENSMUSG00000037885"
"17276" "Stk36" 3925 "ENSMUSG00000033276"
"17277" "Stk38" 1385 "ENSMUSG00000024006"
"17278" "Stk38l" 1382 "ENSMUSG00000001630"
"17279" "Stk39" 1653 "ENSMUSG00000027030"
"17280" "Stk4" 1453 "ENSMUSG00000018209"
"17281" "Stk40" 1339 "ENSMUSG00000042608"
"17282" "Stkld1" 1971 "ENSMUSG00000049897"
"17283" "Stmn1" 446 "ENSMUSG00000028832"
"17284" "Stmn2" 535 "ENSMUSG00000027500"
"17285" "Stmn3" 538 "ENSMUSG00000027581"
"17286" "Stmn4" 645 "ENSMUSG00000022044"
"17287" "Stmnd1" 835 "ENSMUSG00000063529"
"17288" "Stn1" 1128 "ENSMUSG00000042694"
"17289" "Stom" 848 "ENSMUSG00000026880"
"17290" "Stoml1" 1193 "ENSMUSG00000032333"
"17291" "Stoml2" 1052 "ENSMUSG00000028455"
"17292" "Stoml3" 857 "ENSMUSG00000027744"
"17293" "Ston1" 2190 "ENSMUSG00000033855"
"17294" "Ston2" 2682 "ENSMUSG00000020961"
"17295" "Stox1" 2969 "ENSMUSG00000036923"
"17296" "Stox2" 2777 "ENSMUSG00000038143"
"17297" "Stpg1" 1018 "ENSMUSG00000028801"
"17298" "Stpg2" 1672 "ENSMUSG00000047940"
"17299" "Stpg3" 915 "ENSMUSG00000036770"
"17300" "Stpg4" 737 "ENSMUSG00000036557"
"17301" "Stra6" 1995 "ENSMUSG00000032327"
"17302" "Stra6l" 1848 "ENSMUSG00000028327"
"17303" "Stra8" 1174 "ENSMUSG00000029848"
"17304" "Strada" 1284 "ENSMUSG00000069631"
"17305" "Stradb" 1246 "ENSMUSG00000026027"
"17306" "Strap" 1043 "ENSMUSG00000030224"
"17307" "Strbp" 2002 "ENSMUSG00000026915"
"17308" "Strc" 5401 "ENSMUSG00000033498"
"17309" "Strip1" 2493 "ENSMUSG00000014601"
"17310" "Strip2" 2514 "ENSMUSG00000039629"
"17311" "Strit1" 103 "ENSMUSG00000103476"
"17312" "Strn" 2325 "ENSMUSG00000024077"
"17313" "Strn3" 2373 "ENSMUSG00000020954"
"17314" "Strn4" 2266 "ENSMUSG00000030374"
"17315" "Stt3a" 2101 "ENSMUSG00000032116"
"17316" "Stt3b" 2456 "ENSMUSG00000032437"
"17317" "Stub1" 908 "ENSMUSG00000039615"
"17318" "Stum" 422 "ENSMUSG00000053963"
"17319" "Stx11" 863 "ENSMUSG00000039232"
"17320" "Stx12" 816 "ENSMUSG00000028879"
"17321" "Stx16" 972 "ENSMUSG00000027522"
"17322" "Stx17" 899 "ENSMUSG00000061455"
"17323" "Stx18" 994 "ENSMUSG00000029125"
"17324" "Stx19" 878 "ENSMUSG00000047854"
"17325" "Stx1a" 857 "ENSMUSG00000007207"
"17326" "Stx1b" 857 "ENSMUSG00000030806"
"17327" "Stx2" 860 "ENSMUSG00000029428"
"17328" "Stx3" 860 "ENSMUSG00000041488"
"17329" "Stx4a" 887 "ENSMUSG00000030805"
"17330" "Stx5a" 1058 "ENSMUSG00000010110"
"17331" "Stx6" 760 "ENSMUSG00000026470"
"17332" "Stx7" 777 "ENSMUSG00000019998"
"17333" "Stx8" 703 "ENSMUSG00000020903"
"17334" "Stxbp1" 1793 "ENSMUSG00000026797"
"17335" "Stxbp2" 1763 "ENSMUSG00000004626"
"17336" "Stxbp3" 1760 "ENSMUSG00000027882"
"17337" "Stxbp4" 1658 "ENSMUSG00000020546"
"17338" "Stxbp5" 3325 "ENSMUSG00000019790"
"17339" "Stxbp5l" 3531 "ENSMUSG00000022829"
"17340" "Stxbp6" 628 "ENSMUSG00000046314"
"17341" "Styk1" 1281 "ENSMUSG00000032899"
"17342" "Styx" 661 "ENSMUSG00000053205"
"17343" "Styxl1" 958 "ENSMUSG00000019178"
"17344" "Sub1" 380 "ENSMUSG00000022205"
"17345" "Sucla2" 1381 "ENSMUSG00000022110"
"17346" "Suclg1" 1032 "ENSMUSG00000052738"
"17347" "Suclg2" 1291 "ENSMUSG00000061838"
"17348" "Sucnr1" 952 "ENSMUSG00000027762"
"17349" "Suco" 3741 "ENSMUSG00000040297"
"17350" "Suds3" 986 "ENSMUSG00000066900"
"17351" "Sufu" 1446 "ENSMUSG00000025231"
"17352" "Sugct" 1297 "ENSMUSG00000055137"
"17353" "Sugp1" 1918 "ENSMUSG00000011306"
"17354" "Sugp2" 3195 "ENSMUSG00000036054"
"17355" "Sugt1" 998 "ENSMUSG00000022024"
"17356" "Sulf1" 2594 "ENSMUSG00000016918"
"17357" "Sulf2" 2608 "ENSMUSG00000006800"
"17358" "Sult1a1" 889 "ENSMUSG00000030711"
"17359" "Sult1b1" 893 "ENSMUSG00000029269"
"17360" "Sult1c1" 908 "ENSMUSG00000023943"
"17361" "Sult1c2" 884 "ENSMUSG00000023122"
"17362" "Sult1d1" 881 "ENSMUSG00000029273"
"17363" "Sult1e1" 881 "ENSMUSG00000029272"
"17364" "Sult2a1" 852 "ENSMUSG00000078798"
"17365" "Sult2a2" 581 "ENSMUSG00000070811"
"17366" "Sult2a3" 852 "ENSMUSG00000074375"
"17367" "Sult2a4" 849 "ENSMUSG00000074377"
"17368" "Sult2a5" 852 "ENSMUSG00000078799"
"17369" "Sult2a6" 852 "ENSMUSG00000070810"
"17370" "Sult2a7" 935 "ENSMUSG00000094156"
"17371" "Sult2a8" 843 "ENSMUSG00000030378"
"17372" "Sult2b1" 1113 "ENSMUSG00000003271"
"17373" "Sult3a1" 876 "ENSMUSG00000069668"
"17374" "Sult3a2" 876 "ENSMUSG00000090298"
"17375" "Sult4a1" 848 "ENSMUSG00000018865"
"17376" "Sult5a1" 870 "ENSMUSG00000000739"
"17377" "Sult6b1" 905 "ENSMUSG00000038045"
"17378" "Sult6b2" 867 "ENSMUSG00000048473"
"17379" "Sumf1" 1110 "ENSMUSG00000030101"
"17380" "Sumf2" 918 "ENSMUSG00000025538"
"17381" "Sumo1" 301 "ENSMUSG00000026021"
"17382" "Sumo2" 284 "ENSMUSG00000020738"
"17383" "Sumo3" 338 "ENSMUSG00000020265"
"17384" "Sun1" 2720 "ENSMUSG00000036817"
"17385" "Sun2" 2179 "ENSMUSG00000042524"
"17386" "Sun3" 953 "ENSMUSG00000040985"
"17387" "Sun5" 1035 "ENSMUSG00000027480"
"17388" "Suox" 1638 "ENSMUSG00000049858"
"17389" "Supt16" 3118 "ENSMUSG00000035726"
"17390" "Supt20" 1577 "ENSMUSG00000027751"
"17391" "Supt3" 1114 "ENSMUSG00000038954"
"17392" "Supt4a" 349 "ENSMUSG00000020485"
"17393" "Supt5" 3220 "ENSMUSG00000003435"
"17394" "Supt6" 5145 "ENSMUSG00000002052"
"17395" "Supt7l" 1235 "ENSMUSG00000053134"
"17396" "Supv3l1" 2325 "ENSMUSG00000020079"
"17397" "Surf1" 912 "ENSMUSG00000015790"
"17398" "Surf2" 768 "ENSMUSG00000014873"
"17399" "Surf4" 804 "ENSMUSG00000014867"
"17400" "Surf6" 1063 "ENSMUSG00000036160"
"17401" "Susd1" 2242 "ENSMUSG00000038578"
"17402" "Susd2" 2448 "ENSMUSG00000006342"
"17403" "Susd3" 805 "ENSMUSG00000021384"
"17404" "Susd4" 1465 "ENSMUSG00000038576"
"17405" "Susd5" 1855 "ENSMUSG00000086596"
"17406" "Susd6" 966 "ENSMUSG00000021133"
"17407" "Suv39h1" 1236 "ENSMUSG00000039231"
"17408" "Suv39h2" 1428 "ENSMUSG00000026646"
"17409" "Suz12" 2210 "ENSMUSG00000017548"
"17410" "Sv2a" 2217 "ENSMUSG00000038486"
"17411" "Sv2b" 2040 "ENSMUSG00000053025"
"17412" "Sv2c" 2172 "ENSMUSG00000051111"
"17413" "Sva" 473 "ENSMUSG00000023289"
"17414" "Sval1" 452 "ENSMUSG00000029865"
"17415" "Sval2" 431 "ENSMUSG00000014104"
"17416" "Sval3" 431 "ENSMUSG00000062833"
"17417" "Svbp" 306 "ENSMUSG00000028643"
"17418" "Svep1" 10656 "ENSMUSG00000028369"
"17419" "Svil" 6478 "ENSMUSG00000024236"
"17420" "Svip" 230 "ENSMUSG00000074093"
"17421" "Svop" 1631 "ENSMUSG00000042078"
"17422" "Svopl" 1470 "ENSMUSG00000029830"
"17423" "Svs1" 2458 "ENSMUSG00000039215"
"17424" "Svs2" 1126 "ENSMUSG00000040132"
"17425" "Svs3a" 796 "ENSMUSG00000017003"
"17426" "Svs3b" 796 "ENSMUSG00000050383"
"17427" "Svs4" 340 "ENSMUSG00000016998"
"17428" "Svs5" 367 "ENSMUSG00000017004"
"17429" "Svs6" 297 "ENSMUSG00000017000"
"17430" "Swap70" 1746 "ENSMUSG00000031015"
"17431" "Swi5" 361 "ENSMUSG00000044627"
"17432" "Swsap1" 835 "ENSMUSG00000051238"
"17433" "Swt1" 2705 "ENSMUSG00000052748"
"17434" "Syap1" 1089 "ENSMUSG00000031357"
"17435" "Sybu" 2374 "ENSMUSG00000022340"
"17436" "Syce1" 977 "ENSMUSG00000025480"
"17437" "Syce1l" 733 "ENSMUSG00000033409"
"17438" "Syce2" 529 "ENSMUSG00000003824"
"17439" "Syce3" 265 "ENSMUSG00000078938"
"17440" "Sycn" 403 "ENSMUSG00000084174"
"17441" "Sycp1" 2950 "ENSMUSG00000027855"
"17442" "Sycp2" 4460 "ENSMUSG00000060445"
"17443" "Sycp2l" 2500 "ENSMUSG00000038651"
"17444" "Sycp3" 756 "ENSMUSG00000020059"
"17445" "Syde1" 2206 "ENSMUSG00000032714"
"17446" "Syde2" 3938 "ENSMUSG00000036863"
"17447" "Syf2" 722 "ENSMUSG00000028821"
"17448" "Syk" 1877 "ENSMUSG00000021457"
"17449" "Sympk" 3841 "ENSMUSG00000023118"
"17450" "Syn1" 2108 "ENSMUSG00000037217"
"17451" "Syn2" 1748 "ENSMUSG00000009394"
"17452" "Syn3" 1727 "ENSMUSG00000059602"
"17453" "Syna" 1853 "ENSMUSG00000085957"
"17454" "Synb" 1856 "ENSMUSG00000047977"
"17455" "Sync" 1408 "ENSMUSG00000001333"
"17456" "Syncrip" 1862 "ENSMUSG00000032423"
"17457" "Syndig1" 774 "ENSMUSG00000074736"
"17458" "Syndig1l" 711 "ENSMUSG00000071234"
"17459" "Syne1" 26255 "ENSMUSG00000096054"
"17460" "Syne2" 20510 "ENSMUSG00000063450"
"17461" "Syne3" 2911 "ENSMUSG00000054150"
"17462" "Syne4" 1159 "ENSMUSG00000019737"
"17463" "Syngap1" 4004 "ENSMUSG00000067629"
"17464" "Syngr1" 701 "ENSMUSG00000022415"
"17465" "Syngr2" 671 "ENSMUSG00000048277"
"17466" "Syngr3" 686 "ENSMUSG00000007021"
"17467" "Syngr4" 698 "ENSMUSG00000040231"
"17468" "Synj1" 4792 "ENSMUSG00000022973"
"17469" "Synj2" 4413 "ENSMUSG00000023805"
"17470" "Synj2bp" 434 "ENSMUSG00000090935"
"17471" "Synm" 4682 "ENSMUSG00000030554"
"17472" "Synpo" 2704 "ENSMUSG00000043079"
"17473" "Synpo2" 3769 "ENSMUSG00000050315"
"17474" "Synpo2l" 2933 "ENSMUSG00000039376"
"17475" "Synpr" 852 "ENSMUSG00000056296"
"17476" "Synrg" 3899 "ENSMUSG00000034940"
"17477" "Syp" 939 "ENSMUSG00000031144"
"17478" "Sypl" 780 "ENSMUSG00000020570"
"17479" "Sypl2" 789 "ENSMUSG00000027887"
"17480" "Sys1" 468 "ENSMUSG00000045503"
"17481" "Syt1" 1258 "ENSMUSG00000035864"
"17482" "Syt10" 1565 "ENSMUSG00000063260"
"17483" "Syt11" 1289 "ENSMUSG00000068923"
"17484" "Syt12" 1259 "ENSMUSG00000049303"
"17485" "Syt13" 1275 "ENSMUSG00000027220"
"17486" "Syt14" 1716 "ENSMUSG00000016200"
"17487" "Syt15" 1249 "ENSMUSG00000041479"
"17488" "Syt16" 1914 "ENSMUSG00000044912"
"17489" "Syt17" 1405 "ENSMUSG00000058420"
"17490" "Syt2" 1261 "ENSMUSG00000026452"
"17491" "Syt3" 1756 "ENSMUSG00000030731"
"17492" "Syt4" 1274 "ENSMUSG00000024261"
"17493" "Syt5" 1153 "ENSMUSG00000004961"
"17494" "Syt6" 1529 "ENSMUSG00000027849"
"17495" "Syt7" 1824 "ENSMUSG00000024743"
"17496" "Syt8" 1180 "ENSMUSG00000031098"
"17497" "Syt9" 1469 "ENSMUSG00000062542"
"17498" "Sytl1" 1693 "ENSMUSG00000028860"
"17499" "Sytl2" 6443 "ENSMUSG00000030616"
"17500" "Sytl3" 1809 "ENSMUSG00000041831"
"17501" "Sytl4" 2006 "ENSMUSG00000031255"
"17502" "Sytl5" 2245 "ENSMUSG00000054453"
"17503" "Syvn1" 1824 "ENSMUSG00000024807"
"17504" "Szrd1" 455 "ENSMUSG00000040842"
"17505" "Szt2" 10224 "ENSMUSG00000033253"
"17506" "T" 1303 "ENSMUSG00000062327"
"17507" "T2" 1171 "ENSMUSG00000058159"
"17508" "Taar1" 998 "ENSMUSG00000056379"
"17509" "Taar2" 1018 "ENSMUSG00000059763"
"17510" "Taar3" 1031 "ENSMUSG00000069708"
"17511" "Taar4" 1043 "ENSMUSG00000069707"
"17512" "Taar5" 1013 "ENSMUSG00000069706"
"17513" "Taar6" 1037 "ENSMUSG00000045111"
"17514" "Taar7a" 1076 "ENSMUSG00000095647"
"17515" "Taar7b" 1076 "ENSMUSG00000095171"
"17516" "Taar7d" 1076 "ENSMUSG00000095569"
"17517" "Taar7e" 1076 "ENSMUSG00000100689"
"17518" "Taar7f" 1076 "ENSMUSG00000100950"
"17519" "Taar8a" 1034 "ENSMUSG00000096442"
"17520" "Taar8b" 1034 "ENSMUSG00000100186"
"17521" "Taar8c" 1034 "ENSMUSG00000100004"
"17522" "Taar9" 1046 "ENSMUSG00000037424"
"17523" "Tab1" 1498 "ENSMUSG00000022414"
"17524" "Tab2" 2076 "ENSMUSG00000015755"
"17525" "Tab3" 2144 "ENSMUSG00000035476"
"17526" "Tac1" 387 "ENSMUSG00000061762"
"17527" "Tac2" 346 "ENSMUSG00000025400"
"17528" "Tac4" 383 "ENSMUSG00000020872"
"17529" "Tacc1" 2318 "ENSMUSG00000065954"
"17530" "Tacc2" 8618 "ENSMUSG00000030852"
"17531" "Tacc3" 1900 "ENSMUSG00000037313"
"17532" "Taco1" 880 "ENSMUSG00000001983"
"17533" "Tacr1" 1219 "ENSMUSG00000030043"
"17534" "Tacr2" 1150 "ENSMUSG00000020081"
"17535" "Tacr3" 1354 "ENSMUSG00000028172"
"17536" "Tacstd2" 953 "ENSMUSG00000051397"
"17537" "Tada1" 1000 "ENSMUSG00000026563"
"17538" "Tada2a" 1317 "ENSMUSG00000018651"
"17539" "Tada2b" 1261 "ENSMUSG00000029196"
"17540" "Tada3" 1291 "ENSMUSG00000048930"
"17541" "Taf1" 5668 "ENSMUSG00000031314"
"17542" "Taf10" 652 "ENSMUSG00000043866"
"17543" "Taf11" 631 "ENSMUSG00000024218"
"17544" "Taf12" 481 "ENSMUSG00000028899"
"17545" "Taf13" 371 "ENSMUSG00000048100"
"17546" "Taf15" 1658 "ENSMUSG00000020680"
"17547" "Taf1b" 1746 "ENSMUSG00000059669"
"17548" "Taf1c" 2497 "ENSMUSG00000031832"
"17549" "Taf1d" 963 "ENSMUSG00000031939"
"17550" "Taf2" 3571 "ENSMUSG00000037343"
"17551" "Taf3" 2792 "ENSMUSG00000025782"
"17552" "Taf4" 3114 "ENSMUSG00000039117"
"17553" "Taf4b" 2553 "ENSMUSG00000054321"
"17554" "Taf5" 2395 "ENSMUSG00000025049"
"17555" "Taf5l" 1766 "ENSMUSG00000038697"
"17556" "Taf6" 2023 "ENSMUSG00000036980"
"17557" "Taf6l" 1861 "ENSMUSG00000003680"
"17558" "Taf7" 1025 "ENSMUSG00000051316"
"17559" "Taf7l" 1403 "ENSMUSG00000009596"
"17560" "Taf7l2" 1136 "ENSMUSG00000074734"
"17561" "Taf8" 918 "ENSMUSG00000023980"
"17562" "Taf9" 794 "ENSMUSG00000052293"
"17563" "Taf9" 794 "ENSMUSG00000078941"
"17564" "Taf9b" 874 "ENSMUSG00000047242"
"17565" "Tafa1" 398 "ENSMUSG00000059187"
"17566" "Tafa2" 403 "ENSMUSG00000044071"
"17567" "Tafa3" 395 "ENSMUSG00000055865"
"17568" "Tafa4" 404 "ENSMUSG00000046500"
"17569" "Tafa5" 395 "ENSMUSG00000054863"
"17570" "Tagap" 2136 "ENSMUSG00000033450"
"17571" "Tagap1" 1514 "ENSMUSG00000052031"
"17572" "Tagln" 602 "ENSMUSG00000032085"
"17573" "Tagln2" 596 "ENSMUSG00000026547"
"17574" "Tagln3" 596 "ENSMUSG00000022658"
"17575" "Tal1" 987 "ENSMUSG00000028717"
"17576" "Tal2" 326 "ENSMUSG00000028417"
"17577" "Taldo1" 1006 "ENSMUSG00000025503"
"17578" "Tamm41" 1006 "ENSMUSG00000030316"
"17579" "Tanc1" 5546 "ENSMUSG00000035168"
"17580" "Tanc2" 5960 "ENSMUSG00000053580"
"17581" "Tango2" 823 "ENSMUSG00000013539"
"17582" "Tango2" 823 "ENSMUSG00000098377"
"17583" "Tango6" 3222 "ENSMUSG00000041949"
"17584" "Tank" 1339 "ENSMUSG00000064289"
"17585" "Taok1" 2987 "ENSMUSG00000017291"
"17586" "Taok2" 3708 "ENSMUSG00000059981"
"17587" "Taok3" 2678 "ENSMUSG00000061288"
"17588" "Tap1" 2164 "ENSMUSG00000037321"
"17589" "Tap2" 2098 "ENSMUSG00000024339"
"17590" "Tapbp" 1393 "ENSMUSG00000024308"
"17591" "Tapbpl" 1349 "ENSMUSG00000038213"
"17592" "Tapt1" 1681 "ENSMUSG00000046985"
"17593" "Tarbp1" 4710 "ENSMUSG00000090290"
"17594" "Tarbp2" 1089 "ENSMUSG00000023051"
"17595" "Tardbp" 1240 "ENSMUSG00000041459"
"17596" "Tarm1" 875 "ENSMUSG00000053338"
"17597" "Tars" 2150 "ENSMUSG00000022241"
"17598" "Tars2" 2154 "ENSMUSG00000028107"
"17599" "Tarsl2" 2354 "ENSMUSG00000030515"
"17600" "Tas1r1" 2523 "ENSMUSG00000028950"
"17601" "Tas1r2" 2526 "ENSMUSG00000028738"
"17602" "Tas1r3" 2571 "ENSMUSG00000029072"
"17603" "Tas2r102" 1043 "ENSMUSG00000056901"
"17604" "Tas2r103" 938 "ENSMUSG00000030196"
"17605" "Tas2r104" 908 "ENSMUSG00000061977"
"17606" "Tas2r105" 902 "ENSMUSG00000051153"
"17607" "Tas2r106" 926 "ENSMUSG00000057754"
"17608" "Tas2r107" 926 "ENSMUSG00000053389"
"17609" "Tas2r108" 893 "ENSMUSG00000037140"
"17610" "Tas2r109" 950 "ENSMUSG00000062528"
"17611" "Tas2r110" 1001 "ENSMUSG00000062952"
"17612" "Tas2r113" 929 "ENSMUSG00000056926"
"17613" "Tas2r114" 929 "ENSMUSG00000063478"
"17614" "Tas2r115" 932 "ENSMUSG00000071149"
"17615" "Tas2r116" 917 "ENSMUSG00000030194"
"17616" "Tas2r117" 992 "ENSMUSG00000058349"
"17617" "Tas2r118" 899 "ENSMUSG00000043865"
"17618" "Tas2r119" 1004 "ENSMUSG00000045267"
"17619" "Tas2r120" 887 "ENSMUSG00000059382"
"17620" "Tas2r121" 917 "ENSMUSG00000071150"
"17621" "Tas2r122" 929 "ENSMUSG00000078280"
"17622" "Tas2r123" 1001 "ENSMUSG00000057381"
"17623" "Tas2r124" 929 "ENSMUSG00000060412"
"17624" "Tas2r125" 935 "ENSMUSG00000059410"
"17625" "Tas2r126" 926 "ENSMUSG00000048284"
"17626" "Tas2r129" 962 "ENSMUSG00000063762"
"17627" "Tas2r130" 938 "ENSMUSG00000054497"
"17628" "Tas2r131" 932 "ENSMUSG00000057699"
"17629" "Tas2r134" 896 "ENSMUSG00000056115"
"17630" "Tas2r135" 965 "ENSMUSG00000056203"
"17631" "Tas2r136" 983 "ENSMUSG00000053217"
"17632" "Tas2r137" 1001 "ENSMUSG00000052850"
"17633" "Tas2r138" 995 "ENSMUSG00000058250"
"17634" "Tas2r139" 959 "ENSMUSG00000047102"
"17635" "Tas2r140" 938 "ENSMUSG00000071147"
"17636" "Tas2r143" 881 "ENSMUSG00000046652"
"17637" "Tas2r144" 959 "ENSMUSG00000051917"
"17638" "Tasor" 4473 "ENSMUSG00000040651"
"17639" "Tasor2" 7131 "ENSMUSG00000033799"
"17640" "Tasp1" 1250 "ENSMUSG00000039033"
"17641" "Tat" 1354 "ENSMUSG00000001670"
"17642" "Tatdn1" 876 "ENSMUSG00000050891"
"17643" "Tatdn2" 2346 "ENSMUSG00000056952"
"17644" "Tatdn3" 875 "ENSMUSG00000026632"
"17645" "Tax1bp1" 2428 "ENSMUSG00000004535"
"17646" "Tax1bp3" 371 "ENSMUSG00000040158"
"17647" "Taz" 782 "ENSMUSG00000009995"
"17648" "Tbata" 1173 "ENSMUSG00000020096"
"17649" "Tbc1d1" 3747 "ENSMUSG00000029174"
"17650" "Tbc1d10a" 1494 "ENSMUSG00000034412"
"17651" "Tbc1d10b" 2388 "ENSMUSG00000042492"
"17652" "Tbc1d10c" 1326 "ENSMUSG00000040247"
"17653" "Tbc1d10c" 1326 "ENSMUSG00000097708"
"17654" "Tbc1d12" 2084 "ENSMUSG00000048720"
"17655" "Tbc1d13" 1191 "ENSMUSG00000039678"
"17656" "Tbc1d14" 2131 "ENSMUSG00000029192"
"17657" "Tbc1d15" 1999 "ENSMUSG00000020130"
"17658" "Tbc1d16" 2290 "ENSMUSG00000039976"
"17659" "Tbc1d17" 1921 "ENSMUSG00000038520"
"17660" "Tbc1d19" 1560 "ENSMUSG00000039178"
"17661" "Tbc1d2" 2756 "ENSMUSG00000039813"
"17662" "Tbc1d20" 1201 "ENSMUSG00000027465"
"17663" "Tbc1d21" 1000 "ENSMUSG00000036244"
"17664" "Tbc1d22a" 1538 "ENSMUSG00000051864"
"17665" "Tbc1d22b" 1505 "ENSMUSG00000042203"
"17666" "Tbc1d23" 2081 "ENSMUSG00000022749"
"17667" "Tbc1d24" 1679 "ENSMUSG00000036473"
"17668" "Tbc1d25" 2165 "ENSMUSG00000039201"
"17669" "Tbc1d2b" 2885 "ENSMUSG00000037410"
"17670" "Tbc1d30" 2289 "ENSMUSG00000052302"
"17671" "Tbc1d31" 2970 "ENSMUSG00000022364"
"17672" "Tbc1d32" 3858 "ENSMUSG00000038122"
"17673" "Tbc1d4" 3713 "ENSMUSG00000033083"
"17674" "Tbc1d5" 2493 "ENSMUSG00000023923"
"17675" "Tbc1d7" 875 "ENSMUSG00000021368"
"17676" "Tbc1d8" 3385 "ENSMUSG00000003134"
"17677" "Tbc1d8b" 3324 "ENSMUSG00000042473"
"17678" "Tbc1d9" 3774 "ENSMUSG00000031709"
"17679" "Tbc1d9b" 3770 "ENSMUSG00000036644"
"17680" "Tbca" 323 "ENSMUSG00000042043"
"17681" "Tbcb" 729 "ENSMUSG00000006095"
"17682" "Tbcc" 1025 "ENSMUSG00000036430"
"17683" "Tbccd1" 1653 "ENSMUSG00000004462"
"17684" "Tbcd" 3552 "ENSMUSG00000039230"
"17685" "Tbce" 1559 "ENSMUSG00000039233"
"17686" "Tbcel" 1321 "ENSMUSG00000037287"
"17687" "Tbck" 2657 "ENSMUSG00000028030"
"17688" "Tbk1" 2170 "ENSMUSG00000020115"
